6ef26f6c-8126-4a86-9e11-756f4418f042; AMAZON; Listing status must be between 1 and 3 
54faa271-469b-47b4-8f7c-441fbf30479c; EBAY; Upload time is required 
b7a6def8-f668-4956-aaa1-ca5b65868c79; AMAZON; Upload time is required 
3c6a72d2-458d-4a73-85df-981a8ef2473a; EBAY; Upload time is required 
3b5619a9-442f-4587-9958-a9de36e2b266; EBAY; Owner email address must be a valid email address 
3b5619a9-442f-4587-9958-a9de36e2b266; EBAY; Listing status must be between 1 and 3 
11bc9e8d-284d-4895-b77f-7234b31b442b; EBAY; Owner email address must be a valid email address 
03bdf5b0-3015-4c3f-94ab-11d3aa4bf81d; EBAY; Owner email address must be a valid email address 
111b2026-09e5-45b2-9de7-db62609e7ed7; AMAZON; Owner email address must be a valid email address 
642d3036-0a11-42a4-9972-0fb74a9d246b; EBAY; Listing status must be between 1 and 3 
e7d85bae-6719-487f-9e12-2c65fe5ad025; AMAZON; Listing status must be between 1 and 3 
49225195-b572-4cc8-baee-02ded01e3961; EBAY; Listing status must be between 1 and 3 
d1f5e4be-7115-4c0f-a50d-1f24f653f5dd; EBAY; Owner email address must be a valid email address 
71cc95dd-fd9d-4247-82a4-85fa91b63941; EBAY; Listing status must be between 1 and 3 
9ae780a8-208e-4d4a-925e-41f886b555fb; EBAY; Upload time is required 
9ae780a8-208e-4d4a-925e-41f886b555fb; EBAY; Listing price must be positive 
146cf7e4-6bd2-423e-8878-d546d51cce8e; EBAY; Listing price must be positive 
ce0591f1-607e-4703-87a4-b3a6133f3620; EBAY; Listing price must be positive 
ce0591f1-607e-4703-87a4-b3a6133f3620; EBAY; Upload time is required 
78bb359f-8cc1-4c83-ab81-c3377fd5801d; EBAY; Owner email address must be a valid email address 
78bb359f-8cc1-4c83-ab81-c3377fd5801d; EBAY; Listing price must be positive 
4d1cbf1f-6ae1-430d-a571-c860f4e9b9ab; EBAY; Listing status must be between 1 and 3 
c5b03de8-da5e-4885-942d-5b3c0c37e912; EBAY; Upload time is required 
f102cc29-f5c1-4e7a-8831-16c2b1e5f3d7; AMAZON; Owner email address must be a valid email address 
dd3ecf81-48b1-42fc-9513-f9e1e7a43c35; EBAY; Listing status must be between 1 and 3 
dd3ecf81-48b1-42fc-9513-f9e1e7a43c35; EBAY; Listing price must be positive 
13f8ec4d-1631-48fd-8f1b-d2f2011c8cd8; EBAY; Upload time is required 
b3854436-99f0-45fa-a513-31dc55958c3f; EBAY; Listing price must be positive 
719f56bb-a7fc-4f0c-806e-dd59cbdf12e0; EBAY; Listing status must be between 1 and 3 
f73a3cc1-76d7-405d-96ac-02d73228f244; AMAZON; Owner email address must be a valid email address 
3636f6e4-0719-41cb-b44d-eba929289c87; EBAY; Upload time is required 
e03f52c0-e481-4062-8da2-2db8dc308e4a; EBAY; Listing status must be between 1 and 3 
e03f52c0-e481-4062-8da2-2db8dc308e4a; EBAY; Owner email address must be a valid email address 
e03f52c0-e481-4062-8da2-2db8dc308e4a; EBAY; Upload time is required 
bbbf8b3a-c536-4370-88b1-e539ab45f66d; AMAZON; Listing status must be between 1 and 3 
2e655b04-5e62-48d5-a96e-73c30652eabd; EBAY; Upload time is required 
d30770d4-ffeb-4f98-b3c4-d8bc36997dbd; AMAZON; Listing status must be between 1 and 3 
6ff43119-af8a-4686-bc35-cb825c17eeb8; AMAZON; Owner email address must be a valid email address 
aa26fa58-99c8-4d10-933d-3767c150fe20; EBAY; Listing status must be between 1 and 3 
83ca1bac-a89d-461d-84ad-3aa3bf622215; AMAZON; Owner email address must be a valid email address 
83ca1bac-a89d-461d-84ad-3aa3bf622215; AMAZON; Upload time is required 
e9511730-5fa0-4641-a16a-d176953b17ff; EBAY; Upload time is required 
21a18f9a-8068-47a2-8377-9cb041e70e8a; AMAZON; Owner email address must be a valid email address 
21a18f9a-8068-47a2-8377-9cb041e70e8a; AMAZON; Listing status must be between 1 and 3 
933f265a-d81f-4957-b012-01f851972537; EBAY; Owner email address must be a valid email address 
4c5e6e31-4c20-489e-b7a8-a7d32b618f73; AMAZON; Listing status must be between 1 and 3 
5e1a0a86-8013-452d-b0b6-216a96eecd71; EBAY; Upload time is required 
faa7e13c-6a30-474d-9bea-f2ce69aa19ed; AMAZON; Listing status must be between 1 and 3 
93adec30-2a17-49f4-8c03-655bcbd54035; EBAY; Upload time is required 
6c670cda-deb4-4827-a1a7-7a6f83562d6d; AMAZON; Listing price must be positive 
99979119-4994-4a56-a455-6154e7f17ea5; EBAY; Listing price must be positive 
23fd8022-fb9e-4a6b-b777-dd00945ca3e4; EBAY; Listing status must be between 1 and 3 
01b843e9-4f78-427c-895f-e3f5221104dd; EBAY; Listing price must be positive 
01b843e9-4f78-427c-895f-e3f5221104dd; EBAY; Upload time is required 
3979ccb0-ef62-4f78-b0ed-4831dfdf00d3; AMAZON; Upload time is required 
93133068-8db7-48c5-80fa-09c0c847916e; EBAY; Listing price must be positive 
079d5d81-c04a-49a0-b7ea-4f7456a10fc9; EBAY; Listing status must be between 1 and 3 
88d05db6-50c5-4de8-8290-b75f02d2b9fe; AMAZON; Listing status must be between 1 and 3 
88d05db6-50c5-4de8-8290-b75f02d2b9fe; AMAZON; Owner email address must be a valid email address 
f83db03e-08d5-46a3-a781-90ac315670ea; EBAY; Listing price must be positive 
fe18650b-1c43-4070-b7d3-12433b8e62da; EBAY; Listing price must be positive 
fe18650b-1c43-4070-b7d3-12433b8e62da; EBAY; Owner email address must be a valid email address 
fe18650b-1c43-4070-b7d3-12433b8e62da; EBAY; Listing status must be between 1 and 3 
08c3ef2c-edc2-4e12-87fe-ef5a1fef6803; EBAY; Owner email address must be a valid email address 
5908cd54-b4be-49f0-881e-0838fa2d5f92; EBAY; Owner email address must be a valid email address 
b992bbfc-ee67-4d01-a5cd-dd18b327d851; EBAY; Owner email address must be a valid email address 
912d789c-4262-4a04-9135-5f98e29b095f; EBAY; Owner email address must be a valid email address 
912d789c-4262-4a04-9135-5f98e29b095f; EBAY; Listing status must be between 1 and 3 
f347aaab-f542-458e-82cb-b8a0c23ee661; AMAZON; Listing status must be between 1 and 3 
40f29395-af49-4070-9354-121141601622; EBAY; Listing status must be between 1 and 3 
40f29395-af49-4070-9354-121141601622; EBAY; Upload time is required 
0dd68f01-e130-45df-ab57-923b26d12a0c; AMAZON; Owner email address must be a valid email address 
edf756a0-b3cb-40d1-83a8-cd738c89df51; AMAZON; Owner email address must be a valid email address 
d4e82b7e-6b4b-4fdc-a092-cd5c23417100; EBAY; Listing status must be between 1 and 3 
1414bfd2-3f99-4850-bd1e-1181e1d59047; EBAY; Listing status must be between 1 and 3 
2e341a21-75b6-48d3-a8f3-8c8ff5d6e666; AMAZON; Owner email address must be a valid email address 
57524d29-944c-413b-b1d2-8abbed375c83; EBAY; Upload time is required 
644384f0-59ba-4d38-8170-edbfac42e54c; AMAZON; Listing status must be between 1 and 3 
b08ca61b-89c7-4e92-b628-84583936693e; AMAZON; Listing status must be between 1 and 3 
9fd4521e-b24a-4d12-9130-d41f5738eada; AMAZON; Listing status must be between 1 and 3 
833ae4fc-4238-4ced-82e1-4f4cb2e85837; AMAZON; Listing status must be between 1 and 3 
833ae4fc-4238-4ced-82e1-4f4cb2e85837; AMAZON; Upload time is required 
6e49ac03-a5f8-42a4-8856-4fda59575874; AMAZON; Owner email address must be a valid email address 
0a6c59c9-0200-470e-b8f5-87300549c80e; AMAZON; Owner email address must be a valid email address 
809e6a72-a31f-40aa-8c4d-b04755cd51e9; EBAY; Listing status must be between 1 and 3 
5612680e-44d2-4097-af29-30eab275e7b9; AMAZON; Owner email address must be a valid email address 
c6866330-99f6-4741-9abf-2c4dd7d7fad1; AMAZON; Owner email address must be a valid email address 
27a5af2d-467f-4faf-abec-0ae3cda94ccb; EBAY; Listing status must be between 1 and 3 
27a5af2d-467f-4faf-abec-0ae3cda94ccb; EBAY; Listing price must be positive 
7ae95f7c-2bd9-42b2-b629-7e7d5740fc17; EBAY; Listing status must be between 1 and 3 
7ae95f7c-2bd9-42b2-b629-7e7d5740fc17; EBAY; Listing price must be positive 
7ae95f7c-2bd9-42b2-b629-7e7d5740fc17; EBAY; Upload time is required 
d6fa94e6-0b78-4bba-bc5a-c71eedd0cb4a; AMAZON; Listing status must be between 1 and 3 
df117c18-d45d-476a-beed-5e1bdc17598a; EBAY; Listing status must be between 1 and 3 
1def7b6f-3ea2-4c37-94b7-e389d3710753; EBAY; Listing status must be between 1 and 3 
fa151133-6910-4a18-ade8-f0d41657464f; EBAY; Owner email address must be a valid email address 
fa151133-6910-4a18-ade8-f0d41657464f; EBAY; Upload time is required 
a93dfb05-f102-4aec-b1b4-6cf8112388f7; EBAY; Upload time is required 
a93dfb05-f102-4aec-b1b4-6cf8112388f7; EBAY; Listing status must be between 1 and 3 
1843b38c-1498-449b-8ed9-0f997815ac4b; AMAZON; Listing price must be positive 
a5e856e6-0336-4b3f-86fe-7dd8fb1f0de3; AMAZON; Upload time is required 
a5e856e6-0336-4b3f-86fe-7dd8fb1f0de3; AMAZON; Owner email address must be a valid email address 
a5e856e6-0336-4b3f-86fe-7dd8fb1f0de3; AMAZON; Listing status must be between 1 and 3 
b8504c01-23cd-4262-a2c3-261ec969d483; AMAZON; Listing status must be between 1 and 3 
172483c9-760f-4fda-b0ac-634cd276cca7; EBAY; Owner email address must be a valid email address 
9aba0802-1352-4d51-922c-d612e936e608; AMAZON; Listing status must be between 1 and 3 
9aba0802-1352-4d51-922c-d612e936e608; AMAZON; Owner email address must be a valid email address 
36770258-51c6-4cc5-b53c-bd20fcbdb1e2; EBAY; Listing status must be between 1 and 3 
8e64d838-1a4d-47b7-964a-6ceeca0facab; AMAZON; Owner email address must be a valid email address 
8e64d838-1a4d-47b7-964a-6ceeca0facab; AMAZON; Listing status must be between 1 and 3 
770fb026-08ce-41c2-a34a-7a82ed437294; AMAZON; Listing status must be between 1 and 3 
97bde472-ab7f-407d-9bcb-3c0b61edca90; EBAY; Listing status must be between 1 and 3 
139d32e1-721c-49ea-806d-ff040e26447b; AMAZON; Upload time is required 
cf74abde-e547-420b-950b-28910a46669c; EBAY; Owner email address must be a valid email address 
06d58060-c257-4ab7-a87f-ff9ec3734136; EBAY; Owner email address must be a valid email address 
06d58060-c257-4ab7-a87f-ff9ec3734136; EBAY; Listing status must be between 1 and 3 
5c649170-b03f-47f0-84a2-c3241fad4a34; EBAY; Owner email address must be a valid email address 
674e3ef1-1921-4783-9788-c8a86f02ca0b; AMAZON; Listing status must be between 1 and 3 
746c2bab-2acc-42e1-a256-d901a08f352e; AMAZON; Listing status must be between 1 and 3 
638f9858-48d7-432a-b9f6-cc383cb85ad9; AMAZON; Listing status must be between 1 and 3 
638f9858-48d7-432a-b9f6-cc383cb85ad9; AMAZON; Upload time is required 
4b7f446f-169e-4491-a4db-4109fd17ec19; EBAY; Listing status must be between 1 and 3 
0e7df0a6-fb09-40bc-bdde-d8ebc6df6e28; AMAZON; Listing price must be positive 
0e7df0a6-fb09-40bc-bdde-d8ebc6df6e28; AMAZON; Owner email address must be a valid email address 
3bb54d9b-80a3-400b-b586-a7a171cd5313; AMAZON; Owner email address must be a valid email address 
2dcf7f6d-10d1-4b5b-8803-9d56388ab40d; EBAY; Upload time is required 
dcc46f1b-1599-400b-95f6-e75f53eb8544; AMAZON; Owner email address must be a valid email address 
903982f9-96fa-46e9-88a5-bcfb6ce776e6; AMAZON; Upload time is required 
903982f9-96fa-46e9-88a5-bcfb6ce776e6; AMAZON; Listing status must be between 1 and 3 
066f9c19-91b8-4d29-afd2-cdab070100cf; AMAZON; Upload time is required 
f991ecf8-bef8-47e9-964b-1039e0686160; AMAZON; Owner email address must be a valid email address 
24e4424a-aaa0-4554-ae6a-a409544287f0; EBAY; Upload time is required 
c2e5e363-a63b-4bba-8529-6422e4f619c6; EBAY; Listing status must be between 1 and 3 
95dc54ba-2568-4866-954e-2138f2446beb; AMAZON; Owner email address must be a valid email address 
07c4b214-6d8f-4a6d-9d6b-05bac3d2215d; AMAZON; Owner email address must be a valid email address 
63308191-7b0a-4976-a367-4aba517b920f; AMAZON; Listing price must be positive 
d597cd7d-1110-44ed-bc69-48126a544ac2; AMAZON; Listing price must be positive 
3c67cc9e-0462-4606-9f6b-af1666e2ed70; EBAY; Listing price must be positive 
4a5ccc4e-29cd-4c32-a8b1-8812e54a71f9; EBAY; Listing status must be between 1 and 3 
4a5ccc4e-29cd-4c32-a8b1-8812e54a71f9; EBAY; Owner email address must be a valid email address 
5fcc16b3-0e46-4b7f-9178-22edd3e4ee69; AMAZON; Owner email address must be a valid email address 
732e3eb2-5b3a-4794-a047-f246b30f9d78; EBAY; Upload time is required 
3f9f25d2-d528-4307-86ac-4ccb9031041a; EBAY; Listing status must be between 1 and 3 
13c60525-2485-4ed5-816f-eda45407b20a; AMAZON; Owner email address must be a valid email address 
aab76962-e1ec-4f39-a9d8-c856e2423cb7; AMAZON; Owner email address must be a valid email address 
0e4207eb-5f57-4a35-928a-b36adaa5216d; EBAY; Listing status must be between 1 and 3 
8f2c42d8-a7f2-4318-9108-1262ab824b6b; AMAZON; Owner email address must be a valid email address 
8f2c42d8-a7f2-4318-9108-1262ab824b6b; AMAZON; Listing status must be between 1 and 3 
bca96a93-2d4c-4874-a8fc-35d3a24d72a8; AMAZON; Owner email address must be a valid email address 
d37c3cc1-c93f-4282-84df-18258223cc74; EBAY; Listing status must be between 1 and 3 
d37c3cc1-c93f-4282-84df-18258223cc74; EBAY; Listing price must be positive 
3039ba44-37fc-4bd9-9282-3c402274f258; AMAZON; Listing status must be between 1 and 3 
3a296fac-b10f-4e2c-86d8-8a71bfb8e79a; EBAY; Listing status must be between 1 and 3 
d0474d4d-50a9-4736-9106-b8ae8c6a913c; AMAZON; Listing status must be between 1 and 3 
d0474d4d-50a9-4736-9106-b8ae8c6a913c; AMAZON; Listing price must be positive 
e6839718-a821-4214-9ddf-1c8a083a0dc5; EBAY; Upload time is required 
c410f09e-47ca-4524-84e3-d225305b18dc; AMAZON; Upload time is required 
799a69ea-442c-4fa4-b692-5630f00a3178; EBAY; Upload time is required 
fe35e1f5-9ac8-4399-ae1d-7782f846ef07; EBAY; Owner email address must be a valid email address 
edf9177b-656f-4dc7-80f0-c551ca1be2ae; AMAZON; Upload time is required 
edf9177b-656f-4dc7-80f0-c551ca1be2ae; AMAZON; Owner email address must be a valid email address 
17016b27-9c73-49c6-9199-eb7e7d223161; EBAY; Owner email address must be a valid email address 
989d7ef2-9b02-4b08-a239-9722a67cec0e; EBAY; Owner email address must be a valid email address 
c56bee85-e1a3-49af-bb4a-8b057a5a2cfd; AMAZON; Listing status must be between 1 and 3 
c56bee85-e1a3-49af-bb4a-8b057a5a2cfd; AMAZON; Owner email address must be a valid email address 
2289e3c1-b9d0-46da-ab67-a3fee4a0c8ad; EBAY; Listing status must be between 1 and 3 
8ad4f224-744c-4a18-96f4-370bf2a2159b; EBAY; Listing status must be between 1 and 3 
575f5f4d-b6fe-41dc-b51b-c2a9066c504e; AMAZON; Upload time is required 
e1e9c6fa-0506-412d-8d05-8cb50dfe9484; EBAY; Listing status must be between 1 and 3 
3553f4c0-39f4-4506-bd5e-e1ab0d86e955; AMAZON; Listing status must be between 1 and 3 
b24bc73a-2a3c-4679-8efd-2061e269b4f7; EBAY; Listing price must be positive 
b24bc73a-2a3c-4679-8efd-2061e269b4f7; EBAY; Upload time is required 
b24bc73a-2a3c-4679-8efd-2061e269b4f7; EBAY; Owner email address must be a valid email address 
b24bc73a-2a3c-4679-8efd-2061e269b4f7; EBAY; Listing status must be between 1 and 3 
90633eeb-7fd0-433c-b065-e2562f7db1c2; EBAY; Upload time is required 
8e8c8af6-fee8-4e9f-b719-faecc98f9ee7; AMAZON; Upload time is required 
cd0f8abf-15d9-4665-b791-62321a2dd85e; EBAY; Owner email address must be a valid email address 
0bc369d4-fbe1-44a2-8a5c-a3f3562cc966; AMAZON; Listing status must be between 1 and 3 
5b70433e-b8e9-49a5-89e9-3f5b067628b0; EBAY; Listing price must be positive 
5b70433e-b8e9-49a5-89e9-3f5b067628b0; EBAY; Upload time is required 
7b2a51e0-1745-4df6-b3be-4c16784b06ec; AMAZON; Upload time is required 
c518ccd4-e918-467f-8034-e14121c7d483; AMAZON; Listing status must be between 1 and 3 
ac634611-2d8e-4204-b954-2b850dde02f7; AMAZON; Listing status must be between 1 and 3 
8b989c59-a73c-4439-bfd1-1a65c0942f9b; EBAY; Upload time is required 
4d8e7874-6e8f-4dc4-b93b-37310ca1c33e; AMAZON; Upload time is required 
6a01e026-03f4-4f53-a48d-6a26c27a43ea; EBAY; Listing status must be between 1 and 3 
bae67c0a-ecc8-4c9d-9679-f54c19b2c478; AMAZON; Listing status must be between 1 and 3 
bae67c0a-ecc8-4c9d-9679-f54c19b2c478; AMAZON; Owner email address must be a valid email address 
fe02cf09-8e4e-4e14-9159-2e12be23d0ab; EBAY; Owner email address must be a valid email address 
fe02cf09-8e4e-4e14-9159-2e12be23d0ab; EBAY; Listing status must be between 1 and 3 
14b1a600-d4dc-4648-893d-901f970b1d97; EBAY; Listing status must be between 1 and 3 
f67b22ef-87af-4b8a-8c83-82d13689d65d; AMAZON; Owner email address must be a valid email address 
da5daada-8399-4c06-ba4b-1830a237e668; AMAZON; Upload time is required 
35aae758-01ed-49f9-8efa-4c2cf33f701a; AMAZON; Owner email address must be a valid email address 
0c0d6c2f-c925-4ffb-8d4c-28d5ae4a4431; EBAY; Upload time is required 
0634a1be-1730-46dc-89a8-1b8b04816497; AMAZON; Listing status must be between 1 and 3 
12070730-6ea1-4e5c-b2f4-3ce5ef503fce; EBAY; Listing price must be positive 
b2db7741-dd06-4508-8ce3-e766cbdbede2; AMAZON; Listing status must be between 1 and 3 
48e2a066-b852-4490-b8af-5387f67028c5; EBAY; Owner email address must be a valid email address 
585e6c3c-f58d-40e1-aa43-4fcd3c58295d; AMAZON; Upload time is required 
065c3808-c38d-4b80-910c-694a85d2fa35; AMAZON; Owner email address must be a valid email address 
cce25111-3964-422a-b0e7-ba5e76faa317; AMAZON; Listing status must be between 1 and 3 
f61d4039-55ed-4fda-9067-685ff24d0580; EBAY; Listing status must be between 1 and 3 
e4637d93-60e9-4c83-bfc8-7a1b149abaeb; EBAY; Listing price must be positive 
e4637d93-60e9-4c83-bfc8-7a1b149abaeb; EBAY; Upload time is required 
b3d52b3d-5f57-4413-8d56-832f94404e3c; AMAZON; Owner email address must be a valid email address 
cf22f5f3-4965-430e-8469-f7e28a114793; AMAZON; Listing status must be between 1 and 3 
927aa2c6-3a48-4dba-9b1a-b8334d66ca32; EBAY; Owner email address must be a valid email address 
f4dd1642-405c-4693-92ec-b19865402762; AMAZON; Listing status must be between 1 and 3 
098b04d9-6090-4fec-8c5f-308c7e977e5e; EBAY; Owner email address must be a valid email address 
112a9ee7-d526-4c20-b5ad-c39f2324cf4b; EBAY; Owner email address must be a valid email address 
112a9ee7-d526-4c20-b5ad-c39f2324cf4b; EBAY; Listing status must be between 1 and 3 
54b67319-44b2-4ebf-a910-7fef41f5a7e4; EBAY; Owner email address must be a valid email address 
1a6137e5-dd36-4de8-b7de-0c4594b53760; EBAY; Listing status must be between 1 and 3 
abe5102d-5035-4708-a906-1c9d85265d8f; AMAZON; Owner email address must be a valid email address 
6476b883-7f49-471b-97a9-566b36b535b5; EBAY; Listing status must be between 1 and 3 
3d4b5185-0958-45ba-96f2-c3ccba48ea4a; AMAZON; Listing price must be positive 
23fd5520-ff2b-4657-9b19-41491ad4f84a; AMAZON; Owner email address must be a valid email address 
31f72495-91ff-4339-95c0-0311a84a792f; EBAY; Upload time is required 
4ad41221-a476-4294-9b89-09babd6a106a; EBAY; Owner email address must be a valid email address 
4ad41221-a476-4294-9b89-09babd6a106a; EBAY; Listing status must be between 1 and 3 
f6da3ba5-4e26-4c67-a6af-c1ad15434017; EBAY; Listing status must be between 1 and 3 
d3633e67-88a9-4c6c-9ad8-5879df70fc69; EBAY; Listing status must be between 1 and 3 
b2d854d3-2bce-4f47-9d13-202efb8121f3; EBAY; Listing status must be between 1 and 3 
6bf9506b-12d2-4bfd-b013-8f82fc801ebc; AMAZON; Owner email address must be a valid email address 
d4506d59-e5fb-4c96-9ef7-a00acb9b9384; EBAY; Listing price must be positive 
d4506d59-e5fb-4c96-9ef7-a00acb9b9384; EBAY; Listing status must be between 1 and 3 
d4506d59-e5fb-4c96-9ef7-a00acb9b9384; EBAY; Owner email address must be a valid email address 
d4506d59-e5fb-4c96-9ef7-a00acb9b9384; EBAY; Upload time is required 
5512bea7-1716-4e32-9828-556b65d54b04; EBAY; Upload time is required 
c82bcc58-a2d7-4c90-85d2-0a9b41f11665; AMAZON; Listing price must be positive 
68466d9a-f932-4094-ae8d-3e8c23f0a9c4; EBAY; Listing status must be between 1 and 3 
106ddb9a-0e78-426e-ba9a-c7973202f132; EBAY; Listing status must be between 1 and 3 
cdf95d34-66c8-48b9-8449-624ce2ff2ac5; AMAZON; Listing price must be positive 
cdf95d34-66c8-48b9-8449-624ce2ff2ac5; AMAZON; Listing status must be between 1 and 3 
2fc22791-2416-4c07-afb2-9d4b7bd06c79; AMAZON; Upload time is required 
fc4942e4-747e-4952-b14a-d362d1bc20dc; EBAY; Listing status must be between 1 and 3 
f399edb8-716c-4885-bddc-5841061f7624; EBAY; Listing price must be positive 
f399edb8-716c-4885-bddc-5841061f7624; EBAY; Owner email address must be a valid email address 
05aa38f3-fc35-4e05-903d-e4ac66e88227; EBAY; Listing status must be between 1 and 3 
9aae34da-d20e-45b6-8837-82c1a6b7225a; AMAZON; Owner email address must be a valid email address 
3970e988-aa53-4d30-863f-9c104eaa199b; AMAZON; Owner email address must be a valid email address 
764a838c-63f5-49ba-9c63-1338e6de92f9; AMAZON; Upload time is required 
8b173702-e7a4-46f5-a5e9-d026e7e5db1a; AMAZON; Owner email address must be a valid email address 
